X;Y;Z
16;22;44
-13;-87;17
20;42;-21
-68;-16;17
4;35;-25
16;-103;27
-11;52;-40
14;44;13
22;-49;19
-29;3;-33
9;-8;-5
16;21;49
-22;11;5
11;-23;-68
1;-20;37
-5;43;44
3;37;-47
16;-129;-33
-53;117;27
22;-58;9
22;-5;1
-8;33;-102
14;37;109
-4;15;28
-17;-65;-58
11;-11;52
2;22;3
-25;-37;15
10;45;-31
6;9;-16
-10;-41;7
25;55;-38
0;-17;2
-48;-54;35
25;60;25
-19;-12;-42
21;-5;-33
49;16;53
-7;-81;33
-28;38;71
1;5;-142
21;-28;45
-13;55;-47
-11;-69;65
-45;56;5
38;-48;-31
-8;83;-15
-20;-5;-44
12;-81;111
1;48;-49
9;75;-111
-18;-102;150
25;-72;-73
13;108;-13
-19;5;26
19;-36;-29
-30;-44;50
27;74;-16
-17;-40;-35
20;73;1
20;-67;21
-61;80;-44
19;-14;39
-11;-102;-21
12;-19;48
29;56;25
-45;54;-62
-33;-82;124
51;52;-126
62;-3;-49
-51;50;71
35;-14;76
-27;-45;-81
15;19;-51
-80;84;-84
41;16;207
-50;-134;-94
46;11;68
1;4;-8
-8;3;-49
16;10;24
-41;-92;48
-20;47;-87
59;-18;-5
-15;-3;89
-21;24;-42
46;34;-13
-8;-9;-19
-27;6;17
9;-8;-20
8;11;23
-4;-9;39
-4;-16;6
-3;0;-96
-16;24;33
-35;-53;60
53;42;-16
12;-5;-88
30;13;45
-10;-35;32
-41;24;-26
39;-16;46
-55;15;-68
14;-16;63
-17;10;-62
-19;-13;40
11;21;-27
49;-19;20
-9;76;-27
24;-57;17
-33;-17;-3
-7;33;17
-13;-29;-30
22;30;68
-25;-94;-90
17;40;-4
-3;74;54
12;-64;-32
25;-30;9
26;28;25
-50;87;8
11;-91;49
-61;42;-52
64;14;-119
13;32;80
-57;-85;41
-27;60;-59
19;-19;17
1;-37;-2
7;41;28
-2;6;-51
17;-45;74
-44;-21;-60
44;-11;29
-1;67;19
7;-20;40
-15;-3;-70
-19;-36;-7
24;49;1
-28;-52;48
25;72;-39
-19;-51;42
27;-5;-23
2;8;-24
30;109;17
-21;-119;-8
-26;-5;1
15;77;-32
6;-40;39
27;40;-21
-19;-19;67
-10;-51;23
-73;58;-66
37;-2;-85
41;-32;135
27;-65;-105
-68;42;9
101;38;81
-65;-26;-72
-18;30;23
9;-79;76
-20;77;-144
-18;5;5
27;-14;58
19;-20;-36
-2;12;47
-25;-3;-45
2;87;-22
71;-45;59
-60;-46;-17
-34;34;-26
71;-9;36
-59;-15;-32
-51;78;34
73;-157;14
11;11;-52
46;50;140
-83;112;-228
105;-292;-75
30;407;263
-40;-363;-191
85;307;14
51;-183;165
-104;16;1
-66;-94;16
-81;71;-46
75;83;-25
-58;-90;-45
8;-38;40
81;194;37
-121;-123;34
58;64;31
21;34;6
-78;-133;48
117;95;-276
-126;-27;259
48;-57;26
10;-77;28
-6;73;-184
-32;100;29
5;-33;20
37;-70;20
-45;52;-28
37;-51;-9
8;-39;12
-14;64;-7
3;17;46
64;-33;6
-39;51;-28
-6;20;-89
6;-24;91
15;-41;-24
-26;6;-4
-7;-17;28
11;7;-38
8;88;-47
-25;-78;63
21;-43;44
-84;-27;-30
10;34;27
-70;56;-21
90;-36;-28
-18;-48;57
39;87;-55
-27;-139;-9
27;124;59
-13;-12;-14
-29;-34;-20
88;81;-26
-51;-52;-19
7;-40;56
25;129;-33
-3;-63;73
34;-59;-76
-127;-119;97
-25;195;-37
69;-124;-19
-5;67;17
-18;76;-77
128;-148;116
-90;67;-77
41;109;-3
25;-117;-52
-54;70;34
-39;-56;-16
4;35;-11
20;42;-40
-6;-15;14
-37;8;11
43;-168;117
8;70;-11
32;13;-17
15;-39;1
-36;182;-87
22;-104;72
-61;7;-85
16;-51;-22
67;161;38
-49;-72;16
-25;-75;-47
-37;-30;75
-9;8;-13
64;-12;81
-76;9;-45
5;12;-85
37;10;111
110;46;-24
-166;-59;-49
45;29;-14
3;22;66
-35;1;-85
0;-85;86
101;52;-23
-35;114;-97
42;-177;169
-42;62;-162
-36;10;57
59;-11;-5
-10;47;-65
-36;-42;56
54;-5;64
-56;23;-80
29;-56;28
23;-23;47
-14;43;-23
62;60;17
-15;-49;-24
-80;-48;61
29;76;-53
-21;2;14
26;8;-44
-37;-64;17
-4;-12;22
-11;18;-36
-3;44;-21
66;-25;8
-20;21;-27
-28;-4;33
-55;50;-29
61;-181;50
-8;101;-7
25;10;21
5;-16;-17
-18;19;-20
-14;126;-4
101;-189;26
-67;71;2
36;65;-26
-33;-132;61
-40;77;-87
27;-80;-9
-48;88;81
61;79;-55
-48;-116;26
7;109;-41
36;-119;-9
3;39;41
-37;-43;39
0;-36;-81
76;109;43
140;-227;311
-482;75;-261
459;-70;97
74;476;-179
-320;-345;74
22;-42;66
186;123;-67
-203;-108;-24
90;-58;-35
-14;225;-29
-92;-46;31
134;-102;27
-49;58;32
-7;15;-57
26;18;-51
-78;-40;23
66;101;16
-67;-232;16
27;76;22
34;11;-38
14;-57;62
2;53;11
-30;22;-23
-2;-47;-10
-31;12;23
-10;34;-5
-1;-54;-46
2;82;24
33;8;-16
-30;17;-11
7;-115;88
14;62;-73
38;-89;64
-4;141;-106
-28;5;52
-29;-36;48
38;-8;-68
54;-21;30
-75;-15;18
-9;65;-80
-5;-94;32
42;70;-4
-58;4;5
23;-30;47
-3;-33;-30
-11;38;-18
61;16;8
-119;126;-229
180;-179;211
-142;11;-94
23;-75;30
-12;192;-10
81;-164;72
2;-3;123
-25;116;-106
-34;-83;-98
-241;299;11
237;-187;130
-11;-95;-70
82;22;106
-22;-21;-70
-24;41;33
23;18;-96
-34;19;44
50;-122;-27
-20;37;27
-17;90;33
-17;-66;-58
2;34;30
30;9;38
12;-117;11
-29;99;-115
-98;98;-29
134;-107;-18
-41;34;106
-15;-78;48
34;-5;-77
-44;-100;69
-15;177;81
59;-26;-159
-53;-70;25
21;38;22
-11;46;-17
58;-59;-65
-30;42;82
69;-30;-135
-116;-24;159
24;56;-60
36;-38;-26
-55;12;38
59;-65;39
-56;104;3
-29;-28;-83
96;-26;52
17;54;-7
-151;15;-48
42;-61;14
270;-65;-113
-224;51;77
-31;20;101
112;59;-73
-31;-11;-55
-72;-109;70
79;88;45
43;68;132
-169;-45;-263
134;-90;135
1;-51;-4
-59;84;-84
54;-26;-56
0;43;94
-43;-66;189
-41;93;-173
43;12;-35
-100;224;47
108;-297;-39
87;-52;58
-53;54;-43
-98;96;-21
60;-58;34
-21;-22;-99
-43;14;159
5;61;-16
11;-75;-65
-11;-7;16
38;58;-18
-14;-58;-1
4;32;-28
25;-89;95
5;-13;0
-31;39;-13
16;118;-38
-7;-43;-42
43;-91;48
-64;-14;-34
69;92;28
-67;2;6
97;-13;78
-2;-7;-12
-142;12;-79
-10;-119;83
55;99;-66
-2;0;-5
39;3;-6
1;26;-73
-9;-39;42
-40;-83;46
29;156;-72
-8;-53;18
-33;-47;-15
10;-20;62
32;58;-15
11;84;10
28;-63;-11
-43;-24;-40
1;7;104
-9;-14;-36
40;-34;-61
-51;39;53
25;-39;6
-7;-37;-30
25;102;-25
17;-91;69
-45;36;-40
-11;9;-9
11;-57;-53
-1;110;46
-8;-11;-23
41;-64;92
-26;68;22
2;31;-128
10;-166;72
-9;71;-14
-40;31;65
-21;-73;-88
24;70;47
38;-5;-22
-10;-66;21
-50;68;-35
45;-6;31
-9;12;9
24;6;-2
0;23;-16
-28;-4;-5
21;-49;-18
-20;68;-3
4;-104;2
-53;87;-28
73;-49;10
-16;-16;6
-51;61;-21
77;-92;65
-47;95;-20
49;-30;-24
-27;-52;21
-40;0;-40
46;128;19
-42;-68;-59
47;7;77
-7;15;55
-21;-157;-89
4;125;-4
-7;-13;50
-36;-19;-26
39;78;64
12;-12;-96
50;14;12
-44;3;7
-7;-93;5
-6;-12;-13
0;60;35
-61;-7;-77
16;-1;106
36;-47;-87
17;-46;113
-6;168;-106
-23;-127;3
41;86;-3
-40;-82;29
14;-32;-56
-23;92;30
56;-26;0
-42;34;-3
27;-51;15
-59;6;34
67;-20;-21
-34;41;-48
-13;86;36
-18;-45;3
58;-97;24
-21;84;-10
-6;-64;6
-7;27;-46
-64;23;15
76;-23;29
-9;-11;-17
-11;24;-43
22;56;29
-41;-83;10
26;-38;4
-8;28;-10
-26;-47;48
47;153;-60
1;-143;27
-21;134;-82
13;-63;58
-17;-29;44
29;22;-25
-85;17;32
82;-34;-17
-12;-17;-54
55;-101;44
-31;192;-38
-78;-104;264
19;50;-348
48;-10;71
2;-89;63
15;147;-114
-223;-152;241
179;-62;-110
10;458;-274
3;-355;142
16;140;127
-17;-156;-18
-15;17;8
44;34;28
13;44;-150
-4;-74;83
-36;42;-41
-40;-15;143
16;26;-145
-31;-1;1
44;65;-6
24;-105;117
-8;15;-127
-14;10;62
27;-27;-10
-41;28;12
3;8;100
-42;-126;-84
32;125;-55
25;4;29
-52;-21;-41
82;-18;71
-76;47;43
23;38;-63
63;-72;-22
-68;40;-62
48;-56;61
-37;36;-56
2;-35;92
-42;107;-14
69;-45;7
-44;-81;-53
101;-34;48
-127;136;10
-24;-105;-18
28;-41;27
57;73;-26
-11;-27;19
-61;3;-41
2;-12;-27
15;-5;78
56;22;-32
0;3;58
-19;5;-11
-29;72;-106
46;-8;38
-16;-36;20
-30;13;29
15;-94;-42
82;122;-10
-83;-8;19
-15;-28;29
34;55;-81
24;-82;38
-29;37;12
-5;-40;33
8;-12;-68
34;17;44
-4;12;26
-94;-75;18
62;63;-76
-57;34;-44
59;-8;38
-55;35;8
36;-97;-27
-39;29;67
109;-30;-8
-62;58;52
14;-44;29
13;24;-59
-75;-46;-67
40;51;29
-5;45;-17
20;-33;35
54;-37;10
-96;35;-4
-21;-38;-14
7;25;-56
33;27;17
33;-21;13
-23;-67;7
69;183;-28
-77;-61;-43
-23;-80;92
61;-4;-56
-59;-85;60
75;-29;23
-20;154;-63
-17;-58;54
-11;53;38
21;-6;-45
0;1;-28
-54;-37;16
8;-61;-18
5;78;31
-9;-35;55
-24;-29;-89
66;65;-16
-15;-60;30
72;61;23
-96;25;-67
53;3;58
-8;-49;18
43;-60;-1
-84;72;0
-2;17;-22
-70;11;-40
84;-57;-7
-65;44;65
2;-56;-43
123;33;-56
-56;-18;73
81;10;46
-52;17;0
-19;-55;-3
13;43;-53
-36;-35;30
4;54;-47
11;-14;-3
-4;36;28
-23;-73;28
63;48;-25
-56;-39;35
65;-59;18
-85;26;-15
32;76;-7
-21;-39;-20
25;-12;10
-3;53;-36
3;-9;22
-24;-18;-44
48;6;14
47;56;56
-150;-44;-58
91;58;-55
-33;39;61
-20;-194;-10
111;41;60
-98;75;76
39;-80;-77
-87;-37;-91
70;60;146
-25;-72;-337
-78;26;239
117;44;45
-69;-34;-28
12;51;69
107;116;-238
-137;-55;79
41;-149;40
38;130;118
24;-71;-18
-91;-14;-123
34;95;-153
-29;-144;26
59;173;29
46;-190;75
-24;15;-49
-76;-19;11
-16;138;-141
44;-6;33
-18;-47;18
25;34;47
29;33;-71
-30;-76;-36
-46;66;135
136;-114;59
-93;57;-65
8;97;-305
-83;56;246
-157;133;319
378;-409;-603
-252;564;-376
428;38;419
-280;-351;7
19;-89;257
-22;-12;43
48;14;14
-85;-103;-34
7;-74;72
-69;168;-129
42;-15;55
-30;-48;-5
26;-16;-55
8;30;48
6;8;3
-27;-6;-38
59;-14;67
-23;32;-31
88;-26;86
-99;-63;7
-4;21;-134
-36;41;56
71;-32;-7
-102;41;12
54;-70;-40
71;155;-61
-70;-47;61
46;-201;-1
-38;177;86
36;27;-1
134;12;-68
-91;-35;-71
-61;-73;80
28;-48;16
-40;97;-21
-29;-14;-2
-4;-90;30
-33;146;-118
159;-47;102
-98;-24;-5
-36;4;-44
26;23;112
113;-24;-37
-63;54;-51
-37;-26;-43
55;3;86
-85;14;-46
64;64;-101
-67;-106;60
13;-82;46
102;119;58
-80;45;-58
-51;-25;-24
98;-12;-18
-73;-48;36
0;70;63
-12;-35;-143
17;47;46
-2;-2;20
-7;-58;-14
-57;30;-2
138;40;4
-29;-107;44
-62;71;-107
23;-72;110
-7;59;-30
-3;-7;-27
-17;-68;-64
-44;38;115
61;-27;70
-35;96;2
54;-63;-65
-49;-12;26
44;-109;-25
-19;89;-40
73;58;7
-7;13;-101
-52;-31;70
18;-71;57
-81;92;-61
124;7;37
-136;10;-118
34;-52;207
112;29;-114
-51;-106;76
-18;20;-14
-1;36;-113
-48;-68;70
61;177;-20
-41;-1;0
-6;-71;-118
86;-177;98
2;158;19
-136;122;75
125;-94;35
-77;7;-162
40;10;85
-151;-272;53
-11;160;-103
277;40;55
-105;-91;-29
-108;88;96
41;70;19
25;32;-239
29;-88;170
28;-29;-61
-18;-52;-77
-48;31;57
-21;153;106
72;-93;-122
-27;-4;64
50;47;4
-123;-53;-96
117;-65;23
-53;1;132
135;64;-113
-120;-29;6
38;93;117
-183;-107;-33
137;80;-39
-18;26;26
21;-123;-37
-31;114;-18
67;-100;-5
-63;95;1
84;-160;104
-70;130;-15
-80;4;-27
112;-40;1
-36;22;-5
18;-8;-91
41;75;-17
-73;-35;99
50;-55;27
4;23;-28
-17;-21;-73
29;2;73
20;-11;10
-83;67;6
2;90;-162
15;-127;136
73;-19;-88
-36;3;80
-22;-61;22
-12;90;-88
-62;-33;41
109;-66;27
-82;62;4
116;45;-159
-117;-43;15
-5;-38;119
53;79;16
11;74;-103
-31;-46;121
8;-138;-67
-24;96;1
-13;73;33
13;42;89
34;-29;-128
29;-148;62
-13;78;-184
-96;38;47
90;-52;3
-4;8;121
-14;-16;69
-50;-40;-99
34;91;-57
-21;-105;18
49;66;-28
-15;9;11
-50;-48;54
65;-40;49
-9;28;-27
17;-19;-55
21;94;-18
-27;-21;91
15;10;-98
-117;-102;1
-10;52;276
76;-207;-166
-60;248;68
31;-74;-273
105;10;45
-62;-72;227
-123;48;-86
103;210;-138
-15;-132;141
21;-126;-67
-59;82;74
110;-60;52
-53;41;-126
-18;21;19
-11;80;-73
31;-109;132
39;90;-13
22;-169;-26
-82;167;-96
-4;-96;127
61;37;-42
-13;-17;-58
58;15;54
-34;19;-44
-82;-84;112
58;-12;14
35;179;-186
-78;-133;105
-8;-91;102
-5;110;-83
39;8;-76
39;173;4
-38;-169;-24
-47;-29;26
6;-15;18
87;-12;26
-9;249;11
27;-14;-46
-290;-355;-328
137;213;204
208;-83;266
-80;186;-346
78;-27;-82
-123;-178;261
-69;89;203
76;-87;-175
24;154;-111
-80;-31;167
-30;-64;55
-8;62;-48
114;62;-172
-82;-151;146
83;36;-29
-37;27;-39
-36;-94;59
-15;-33;-52
88;128;48
-59;-68;20
22;4;-19
-49;-7;-91
-106;102;114
61;-63;-36
56;-142;231
-100;395;-471
169;239;-756
198;-788;739
-202;-112;152
245;556;3
-480;-130;-183
41;24;537
117;-66;-664
-54;76;672
-153;-128;-397
172;-195;-39
201;559;27
-10;-597;148
-197;275;-138
167;159;159
-65;-220;-99
33;133;46
-9;149;-63
-33;-119;-92
4;-131;242
13;-108;3
37;236;-39
-18;-32;-132
-114;-223;267
-94;128;-41
154;120;-187
72;-77;14
-39;-33;46
-45;73;49
-47;-16;-12
9;125;-138
98;-35;277
44;-159;-80
-116;-53;0
11;259;-99
-68;-130;38
60;-64;-53
114;105;-8
-144;-36;83
74;1;-42
-2;8;53
-104;26;134
129;-47;-221
-91;90;-43
-23;-85;158
54;-109;-68
57;192;21
-38;-48;25
-12;-193;75
10;132;-124
39;110;-45
-55;-25;53
1;-23;-54
-6;-30;160
-13;-94;-95
28;108;-1
15;69;-120
-116;-210;95
177;52;49
-66;206;-89
-21;-131;-86
-12;-22;140
1;118;4
-68;-93;-88
111;22;44
25;-28;19
36;17;5
-98;43;-49
41;-45;19
20;6;73
-66;-110;-4
70;89;-60
22;11;117
-115;-75;-102
54;35;17
-28;12;66
42;22;-78
-5;-36;-11
-81;60;-34
44;-56;92
90;-39;-112
-77;49;166
-47;-43;-137
33;100;-34
39;-98;32
-8;142;-4
-41;-95;-33
-49;-14;86
42;19;-36
86;-4;11
-46;10;16
-19;53;80
64;-135;15
-140;5;-129
58;168;-120
43;28;201
-17;-144;28
-67;1;-110
95;132;-83
-4;-188;242
-64;153;-147
29;-27;42
-15;-67;35
41;-50;44
-89;-23;-34
50;6;2
14;10;-11
-7;82;-3
-5;-76;-45
119;72;-94
-105;-58;137
20;-18;-167
13;45;72
-101;-14;-14
76;-44;67
-2;147;-54
-49;-108;13
-40;62;-6
78;-103;68
1;83;-31
4;-64;-49
-14;38;97
8;-23;-13
-8;47;-69
-40;-29;36
51;44;-32
-30;-24;-17
34;27;25
22;-27;-46
-14;8;96
-50;12;-7
12;-2;-27
40;-4;92
-71;-33;-106
33;-15;27
27;-3;68
-69;37;-90
-21;27;11
79;-45;-41
-42;-12;-6
123;152;-45
-78;-191;32
46;44;76
-38;28;25
-41;-14;-34
-15;34;-30
-5;25;-57
36;-86;80
-21;61;-98
27;-78;177
-19;64;-49
-10;-50;-106
15;77;93
-3;-58;-35
25;38;-11
30;10;5
-37;-53;2
6;80;-53
-28;-116;111
23;4;10
9;65;-46
-26;-89;-45
-72;20;16
-27;152;-75
172;-198;76
43;897;164
-716;-1024;132
766;-337;393
-418;827;-243
313;-356;-445
-433;-28;354
413;-199;-518
-36;337;71
-8;-17;5
-58;2;165
75;-31;-73
-50;18;-3
22;1;-34
28;40;53
69;-76;-41
-61;7;9
-6;91;-11
-39;-163;0
8;165;-104
85;-42;216
-210;-67;-64
187;50;176
-14;30;-263
-9;63;-97
-21;-118;124
12;-73;96
-21;3;-56
52;106;-74
-48;-48;78
-43;3;20
26;-18;-9
37;59;-83
-69;-4;16
37;-30;80
43;-30;-27
-88;38;-85
74;54;32
5;-40;95
-25;-122;48
-34;103;-105
33;-8;-28
14;-1;-34
-17;-6;71
-37;-40;32
29;92;-127
23;-27;57
-18;-28;34
2;22;-3
-24;-23;26
31;74;16
12;11;-79
-23;-111;-6
-17;51;-11
18;44;-11
8;36;-55
-67;-50;112
53;30;-23
-86;3;-16
93;-65;-15
-58;-3;49
0;-31;-49
32;30;32
74;5;-47
-28;-8;124
-34;69;-90
22;-46;11
-41;-114;-120
40;138;135
-40;-45;36
20;-73;132
-40;107;-447
316;-79;432
-230;-104;-131
-88;479;342
190;-246;-522
-163;7;-32
-401;-31;-263
-157;-645;928
813;415;-523
-83;158;-75
-71;-71;407
60;604;-431
-103;-761;308
-17;306;-237
-84;-13;-168
-70;-111;350
134;121;-8
-93;-125;-116
39;26;34
46;-9;6
-41;-39;4
39;65;-29
11;-10;-62
8;48;132
-35;-80;-30
17;74;-48
-19;-35;-41
17;17;-29
-18;20;57
25;-35;28
-2;-19;-27
-19;41;0
5;-46;-3
7;51;17
38;-56;-1
-22;46;-38
-13;-56;44
23;43;-31
-21;56;5
-42;-72;14
27;87;-59
21;-23;44
-62;-23;28
-2;-5;-19
59;-41;49
-3;-1;15
11;56;-54
-49;12;-5
-5;-63;19
66;-30;31
-32;37;-40
-28;13;33
9;0;-59
-8;24;-22
32;-3;43
50;-94;54
-63;87;-27
14;-31;-28
-51;-66;-13
71;132;-9
-17;-54;91
20;-43;-34
-40;-21;-34
50;81;-29
-15;39;4
-65;-69;15
4;-62;7
24;-1;-7
31;87;-18
-4;-71;7
-79;55;28
54;10;10
-37;-23;-22
28;-1;-16
32;31;11
-5;-40;27
-14;44;-156
-12;36;68
4;41;39
29;-194;77
-34;40;-23
25;90;-48
53;52;19
6;57;63
-40;-106;48
-3;103;-29
-19;-67;-42
68;56;36
54;-91;-56
-61;-7;84
6;126;11
18;-93;60
11;-122;-110
-78;288;58
52;-142;-12
-32;-101;-81
24;-11;12
-17;150;78
-49;-97;-78
91;81;-41
-39;46;262
11;-184;-120
75;26;-206
-127;120;224
97;-48;-157
-155;-79;130
35;133;13
7;-57;-86
46;-17;36
-31;103;13
125;-33;-78
-162;-105;18
51;88;7
40;-19;38
-16;-73;-56
-18;72;-44
9;9;184
-34;7;-125
83;55;-37
-70;-111;74
53;-15;-5
-93;52;18
39;-40;-3
25;99;-46
-24;-30;-26
28;-90;23
36;35;122
-30;76;-109
-22;-113;75
-14;47;-124
-4;71;66
-47;-77;-57
76;-49;74
-25;29;32
-21;7;-69
62;-41;1
-52;22;56
-58;76;-43
75;-85;75
-11;55;2
-7;-15;-152
4;-33;55
-12;55;91
37;-1;-62
25;-59;36
-60;63;-82
19;-76;22
-21;64;-54
27;12;66
-25;-62;41
6;139;-33
-6;-146;-113
-55;73;51
73;-29;55
8;-12;6
-36;-6;-12
29;-7;19
-15;49;-39
-2;-24;18
24;19;5
-16;0;-21
-4;-36;9
-6;31;19
6;-68;-26
-5;64;-1
15;23;-3
-18;-46;9
20;44;-23
-4;-32;30
-34;32;44
39;-43;-84
-11;48;-58
34;-17;98
-54;-37;-9
33;25;24
-12;22;-57
6;-38;-6
3;-29;42
-29;3;-7
16;52;-6
13;-34;15
-44;33;-16
76;-33;15
-37;2;-3
-33;27;-18
5;-23;37
7;-59;21
13;56;-51
-13;18;6
-4;-60;-34
23;27;4
-9;73;24
22;-67;0
-29;36;23
26;-57;-27
-29;29;6
-1;-11;11
13;25;14
-19;-23;-29
33;8;-38
-55;-57;55
9;63;-83
46;13;35
-32;-5;5
-37;0;34
15;-18;5
2;-27;-30
15;6;29
-15;2;-21
12;55;6
0;-33;-15
13;-10;12
20;20;13
-35;-11;-21
21;-36;40
-17;25;-31
-7;-33;30
18;54;-31
-8;-2;-14
-6;-14;54
3;23;-42
21;-15;8
-37;-38;17
48;33;-30
-71;12;30
19;-22;-66
-13;24;115
10;21;-73
-1;-121;2
14;97;-24
-13;-59;16
30;-9;49
-50;67;-55
64;5;-33
-52;-35;34
36;102;-21
-106;-96;30
98;3;-14
-25;4;69
31;-39;-77
-63;6;-9
26;21;28
-2;7;18
12;22;-42
-20;-24;18
27;-13;20
17;-40;10
-55;142;-18
5;-62;-61
2;-48;11
-8;108;6
38;-131;44
-7;29;-81
5;8;60
31;55;41
-55;5;21
84;-159;24
-39;164;-40
46;-101;-53
-57;-11;7
71;88;-14
-94;-4;101
36;-43;-220
7;2;152
-48;38;-29
83;-69;53
-104;47;-23
29;-2;16
7;14;-61
9;13;2
-21;-74;-40
-3;31;26
57;24;29
34;-74;17
-94;34;-87
-21;54;108
40;-8;-22
40;-16;-57
-50;9;1
18;-18;16
-20;-10;-6
43;-76;77
-47;105;-32
-4;-11;-58
5;32;84
-5;-68;-23
16;74;-99
33;-39;27
-41;30;29
43;-110;22
5;55;-118
-77;12;316
0;-57;-221
10;-188;88
71;333;-89
10;-103;-8
-46;16;1
-9;-4;72
15;-61;-22
-33;93;-31
59;6;10
-53;-59;-50
22;7;66
-38;97;-31
59;-174;12
0;41;27
-39;57;-38
-3;-84;69
18;75;-16
5;70;-50
-26;-96;15
20;37;-37
23;49;51
-100;-138;42
63;118;-76
45;12;17
-43;-77;57
6;62;-53
-5;-114;31
15;86;-62
-15;-25;47
-63;-62;-5
67;-92;48
-13;50;94
11;141;-164
-29;7;-36
55;-27;125
8;-57;-114
-49;59;9
11;1;-8
46;6;-27
-72;-25;57
15;-66;22
42;94;-149
-16;0;97
1;-114;51
13;203;-123
-14;-145;139
62;-20;-32
8;0;8
9;31;15
-29;47;-51
6;49;98
18;-63;-85
-18;-17;49
18;-17;-40
-48;-50;7
-4;144;21
5;-55;-50
28;-20;40
20;-33;17
16;1;-37
-54;-1;9
29;26;43
-27;-17;58
-2;-2;-62
6;-21;-3
48;-9;-20
-37;34;-97
6;0;101
14;9;17
-11;-27;-52
42;-36;106
-38;118;-139
-14;-62;78
1;-18;12
28;74;-27
-33;-51;-15
31;-48;78
-12;74;-10
-12;-48;-58
12;-4;-34
-21;-6;10
49;132;49
-79;-129;62
22;74;-108
2;-30;64
19;-45;-110
-42;-2;63
27;-7;0
0;41;-60
15;-9;112
-18;-80;-4
42;72;-6
-7;-73;35
-31;46;-121
59;21;63
-67;4;-69
87;-20;73
-77;4;-96
-9;83;36
49;-41;-41
-75;7;159
63;-215;103
34;178;-211
-76;-8;-26
19;-26;20
31;71;47
-37;-54;20
-37;3;-19
44;32;-36
6;-43;-7
-34;-2;28
27;24;23
47;-33;40
-97;6;-46
63;2;-24
-4;32;13
-24;-61;-18
24;64;40
-31;57;-90
8;-67;31
27;1;97
15;-32;-101
-25;-19;-12
-5;68;56
19;-5;1
-13;0;-98
-9;-28;78
15;31;-37
-65;-65;45
86;82;-27
-45;40;-11
44;-47;-2
-78;-36;33
95;103;-55
-32;-38;28
7;-47;-88
-52;-22;107
-21;47;-35
11;-79;42
44;44;-8
-32;-50;-17
66;28;17
0;11;11
-57;-30;30
-52;-7;-106
61;73;54
19;46;-47
27;-16;-78
-32;-5;75
39;-87;3
-68;74;11
-46;-53;28
88;-36;-32
24;55;51
-69;18;29
2;-59;-47
10;72;-71
11;-6;43
-38;-98;26
-11;45;-20
83;-32;62
32;-1;21
-108;31;-77
-13;-28;45
74;60;-55
-42;38;81
-14;-83;-42
24;-25;13
3;1;13
-5;39;-101
-70;-70;106
75;71;-8
-21;27;5
31;-38;-32
-9;33;-30
-38;-47;47
-29;20;-27
64;-14;13
-11;13;-8
8;-44;31
-20;87;-13
-12;-38;28
23;7;-88
14;3;-2
-49;60;91
-17;-36;-30
65;-58;-106
6;38;90
-28;-55;-5
37;61;17
-17;-34;37
-55;-14;-94
49;16;5
-28;49;3
44;-56;70
-35;-8;26
3;-41;-68
-41;-45;95
22;46;-91
54;-36;-26
-20;79;28
-28;40;-35
2;-26;56
3;-3;-18
32;-27;13
-45;85;-61
73;-80;61
-60;32;-33
17;-31;8
28;59;-87
-46;-55;77
125;39;54
-114;-11;-81
71;38;25
-166;-43;31
66;-70;-55
1;137;-15
75;-116;38
-30;78;-17
-17;-5;-44
-47;-40;-6
68;139;-2
-19;-201;99
-12;130;-12
6;-89;4
5;-36;-33
-50;45;21
72;14;-27
-16;0;38
-20;-7;-52
69;6;7
-14;-25;-2
-52;15;49
60;55;-39
-55;-64;15
23;21;-33
11;-9;38
-47;64;-6
46;-57;31
-24;-44;-35
36;33;33
-53;-55;-20
18;28;7
-26;59;-12
27;-51;-6
-9;32;25
-4;-20;9
19;60;-51
-85;-64;-9
49;11;-3
-3;0;63
62;65;-75
-39;-8;56
-43;49;-65
-14;-156;49
37;25;-96
59;36;59
-64;-63;49
-20;-40;-52
46;98;25
-56;33;-72
34;-105;97
22;29;-52
-13;37;52
-36;25;-20
28;-8;2
11;43;-29
-17;-220;64
43;152;31
-52;46;-28
-4;-11;11
8;-53;-65
7;25;-48
-13;-31;57
33;-57;-2
2;66;14
-1;57;-4
-9;-60;13
-21;77;-34
29;39;-61
9;-106;56
-52;1;33
65;13;32
-116;28;-59
83;-19;-64
22;29;14
-19;-34;32
-37;13;6
10;9;39
73;-9;26
-76;5;-123
21;-4;99
-15;-33;-22
5;4;29
-8;-4;-87
14;10;81
33;-4;-40
-14;19;-15
23;-36;-21
-49;48;47
22;-18;4
20;32;-31
7;-92;-5
-50;51;24
-1;33;19
39;-28;47
-23;-50;1
21;11;101
-43;97;-216
-45;-88;-6
40;124;46
22;-102;47
14;-57;-72
-43;89;122
72;-34;-135
-3;-21;119
24;-20;-36
-43;93;-78
-89;-30;-11
75;-70;55
-46;-21;12
12;31;-28
69;53;9
-48;-30;-62
-62;-12;60
23;38;14
-6;-18;-14
51;-20;36
-33;-6;-15
18;0;-91
-17;32;53
-15;-72;50
5;62;-20
15;49;-15
25;58;-20
-42;23;-15
-39;-67;27
70;-17;11
15;-56;-23
-45;69;-16
10;75;29
8;-106;-10
-24;39;41
1;34;-83
-13;-37;14
6;-66;47
-16;-33;45
