x,y,z,36,broad_category
6140.0,6437.0,8864.0,../datasets/High vibration/Dataset shake it big.csv,Using
6800.0,6321.0,8549.0,../datasets/High vibration/Dataset shake it big.csv,Using
10346.0,8043.0,9742.0,../datasets/High vibration/Dataset shake it big.csv,Using
10311.0,7689.0,8249.0,../datasets/High vibration/Dataset shake it big.csv,Using
7460.0,7153.0,7774.0,../datasets/High vibration/Dataset shake it big.csv,Using
4790.0,6773.0,6913.0,../datasets/High vibration/Dataset shake it big.csv,Using
8246.0,7739.0,7353.0,../datasets/High vibration/Dataset shake it big.csv,Using
8970.0,7115.0,11937.0,../datasets/High vibration/Dataset shake it big.csv,Using
6449.0,5273.0,7478.0,../datasets/High vibration/Dataset shake it big.csv,Using
7771.0,6337.0,6903.0,../datasets/High vibration/Dataset shake it big.csv,Using
6707.0,6516.0,6495.0,../datasets/High vibration/Dataset shake it big.csv,Using
5430.0,6472.0,11012.0,../datasets/High vibration/Dataset shake it big.csv,Using
8616.0,7096.0,6766.0,../datasets/High vibration/Dataset shake it big.csv,Using
4978.0,4121.0,8583.0,../datasets/High vibration/Dataset shake it big.csv,Using
5815.0,4161.0,5831.0,../datasets/High vibration/Dataset shake it big.csv,Using
5815.0,8267.0,6741.0,../datasets/High vibration/Dataset shake it big.csv,Using
6679.0,6714.0,7748.0,../datasets/High vibration/Dataset shake it big.csv,Using
5487.0,7013.0,9388.0,../datasets/High vibration/Dataset shake it big.csv,Using
6521.0,5628.0,7362.0,../datasets/High vibration/Dataset shake it big.csv,Using
6162.0,6831.0,7072.0,../datasets/High vibration/Dataset shake it big.csv,Using
7001.0,6139.0,9136.0,../datasets/High vibration/Dataset shake it big.csv,Using
6350.0,5580.0,8102.0,../datasets/High vibration/Dataset shake it big.csv,Using
6817.0,8805.0,7363.0,../datasets/High vibration/Dataset shake it big.csv,Using
6072.0,2856.0,6237.0,../datasets/High vibration/Dataset shake it big.csv,Using
7283.0,4026.0,9057.0,../datasets/High vibration/Dataset shake it big.csv,Using
5744.0,5736.0,3873.0,../datasets/High vibration/Dataset shake it big.csv,Using
5615.0,5489.0,9530.0,../datasets/High vibration/Dataset shake it big.csv,Using
10800.0,8919.0,7903.0,../datasets/High vibration/Dataset shake it big.csv,Using
6517.0,5615.0,6397.0,../datasets/High vibration/Dataset shake it big.csv,Using
6528.0,4789.0,9629.0,../datasets/High vibration/Dataset shake it big.csv,Using
4722.0,6085.0,7011.0,../datasets/High vibration/Dataset shake it big.csv,Using
9360.0,7618.0,5665.0,../datasets/High vibration/Dataset shake it big.csv,Using
4901.0,7011.0,6489.0,../datasets/High vibration/Dataset shake it big.csv,Using
8427.0,5035.0,6880.0,../datasets/High vibration/Dataset shake it big.csv,Using
10048.0,5151.0,6077.0,../datasets/High vibration/Dataset shake it big.csv,Using
5613.0,7124.0,6506.0,../datasets/High vibration/Dataset shake it big.csv,Using
6094.0,6499.0,4787.0,../datasets/High vibration/Dataset shake it big.csv,Using
6310.0,4148.0,5488.0,../datasets/High vibration/Dataset shake it big.csv,Using
6297.0,7042.0,8756.0,../datasets/High vibration/Dataset shake it big.csv,Using
9014.0,5910.0,8614.0,../datasets/High vibration/Dataset shake it big.csv,Using
6158.0,8115.0,6588.0,../datasets/High vibration/Dataset shake it big.csv,Using
6671.0,5695.0,9780.0,../datasets/High vibration/Dataset shake it big.csv,Using
9057.0,4432.0,9490.0,../datasets/High vibration/Dataset shake it big.csv,Using
7179.0,8055.0,13910.0,../datasets/High vibration/Dataset shake it big.csv,Using
6477.0,7996.0,12876.0,../datasets/High vibration/Dataset shake it big.csv,Using
7920.0,4824.0,7149.0,../datasets/High vibration/Dataset shake it big.csv,Using
5192.0,6569.0,8088.0,../datasets/High vibration/Dataset shake it big.csv,Using
7248.0,6221.0,8975.0,../datasets/High vibration/Dataset shake it big.csv,Using
9260.0,7681.0,7415.0,../datasets/High vibration/Dataset shake it big.csv,Using
8537.0,6220.0,10378.0,../datasets/High vibration/Dataset shake it big.csv,Using
9948.0,7883.0,9121.0,../datasets/High vibration/Dataset shake it big.csv,Using
7903.0,7517.0,9611.0,../datasets/High vibration/Dataset shake it big.csv,Using
6042.0,7375.0,7903.0,../datasets/High vibration/Dataset shake it big.csv,Using
9074.0,6532.0,7700.0,../datasets/High vibration/Dataset shake it big.csv,Using
5457.0,6007.0,6963.0,../datasets/High vibration/Dataset shake it big.csv,Using
13219.0,5337.0,7697.0,../datasets/High vibration/Dataset shake it big.csv,Using
8211.0,4017.0,7383.0,../datasets/High vibration/Dataset shake it big.csv,Using
9316.0,6736.0,6757.0,../datasets/High vibration/Dataset shake it big.csv,Using
5118.0,8117.0,6108.0,../datasets/High vibration/Dataset shake it big.csv,Using
6833.0,5202.0,7810.0,../datasets/High vibration/Dataset shake it big.csv,Using
6047.0,5698.0,7687.0,../datasets/High vibration/Dataset shake it big.csv,Using
8436.0,5803.0,6658.0,../datasets/High vibration/Dataset shake it big.csv,Using
6701.0,5784.0,3814.0,../datasets/High vibration/Dataset shake it big.csv,Using
4138.0,2633.0,6347.0,../datasets/High vibration/Dataset shake it big.csv,Using
10081.0,5172.0,7942.0,../datasets/High vibration/Dataset shake it big.csv,Using
8229.0,4872.0,7194.0,../datasets/High vibration/Dataset shake it big.csv,Using
6496.0,6772.0,9898.0,../datasets/High vibration/Dataset shake it big.csv,Using
9177.0,6355.0,8075.0,../datasets/High vibration/Dataset shake it big.csv,Using
6905.0,5069.0,6117.0,../datasets/High vibration/Dataset shake it big.csv,Using
6712.0,7033.0,5160.0,../datasets/High vibration/Dataset shake it big.csv,Using
7161.0,3530.0,5757.0,../datasets/High vibration/Dataset shake it big.csv,Using
8367.0,6487.0,7650.0,../datasets/High vibration/Dataset shake it big.csv,Using
6655.0,5118.0,10421.0,../datasets/High vibration/Dataset shake it big.csv,Using
4649.0,5042.0,9569.0,../datasets/High vibration/Dataset shake it big.csv,Using
6703.0,2804.0,9084.0,../datasets/High vibration/Dataset shake it big.csv,Using
9773.0,3752.0,9039.0,../datasets/High vibration/Dataset shake it big.csv,Using
8612.0,5567.0,5932.0,../datasets/High vibration/Dataset shake it big.csv,Using
6900.0,4733.0,9997.0,../datasets/High vibration/Dataset shake it big.csv,Using
7817.0,6374.0,6118.0,../datasets/High vibration/Dataset shake it big.csv,Using
6355.0,9510.0,12932.0,../datasets/High vibration/Dataset shake it big.csv,Using
7004.0,6725.0,8350.0,../datasets/High vibration/Dataset shake it big.csv,Using
7911.0,10172.0,11414.0,../datasets/High vibration/Dataset shake it big.csv,Using
8477.0,3607.0,8892.0,../datasets/High vibration/Dataset shake it big.csv,Using
8288.0,4095.0,8649.0,../datasets/High vibration/Dataset shake it big.csv,Using
7996.0,7163.0,10359.0,../datasets/High vibration/Dataset shake it big.csv,Using
7375.0,4952.0,7962.0,../datasets/High vibration/Dataset shake it big.csv,Using
7822.0,6137.0,8740.0,../datasets/High vibration/Dataset shake it big.csv,Using
7706.0,5486.0,3710.0,../datasets/High vibration/Dataset shake it big.csv,Using
3649.0,3004.0,1326.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5714.0,4796.0,1664.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
8578.0,7524.0,3048.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
9511.0,8074.0,2894.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
8500.0,6428.0,2511.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
7562.0,5930.0,2310.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
7465.0,6103.0,3074.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
7613.0,5937.0,3354.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
8978.0,7589.0,3987.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5112.0,2916.0,2860.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
7913.0,6580.0,3367.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
6964.0,5746.0,4301.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5858.0,5504.0,3828.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
6049.0,5177.0,3957.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5427.0,5213.0,3795.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4943.0,4709.0,3646.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3472.0,3502.0,3116.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3218.0,2938.0,2288.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
2762.0,2548.0,2303.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5469.0,4693.0,4001.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3226.0,3496.0,3990.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3799.0,3750.0,4330.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5057.0,4762.0,6980.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4462.0,4386.0,6809.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3951.0,3564.0,4493.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4241.0,3683.0,4210.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
2864.0,2787.0,3018.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1741.0,2344.0,3379.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1640.0,1757.0,1646.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1903.0,2034.0,2398.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1481.0,1658.0,1650.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1693.0,1907.0,2271.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
2272.0,2655.0,3308.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5838.0,4576.0,6011.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5386.0,4112.0,6810.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4928.0,4334.0,5498.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4883.0,4079.0,5907.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4066.0,4583.0,4503.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5596.0,5444.0,6723.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5024.0,6060.0,6470.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4668.0,4754.0,5928.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3228.0,2893.0,2927.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1213.0,1104.0,824.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1451.0,1231.0,1091.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1984.0,1600.0,1464.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1637.0,1065.0,1129.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1392.0,1183.0,1048.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1714.0,666.0,1077.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1080.0,910.0,872.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
645.0,534.0,633.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1532.0,935.0,1083.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
2595.0,1794.0,1570.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
2042.0,2109.0,1386.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1429.0,1316.0,748.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
1505.0,987.0,984.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
799.0,611.0,478.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
2328.0,2506.0,1966.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3182.0,2658.0,2253.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4830.0,2614.0,2902.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5052.0,3836.0,3411.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4310.0,3420.0,3176.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3877.0,2183.0,2077.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
4186.0,1954.0,2699.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3696.0,2945.0,2527.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
3813.0,2912.0,3126.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
5091.0,3008.0,3030.0,../datasets/High vibration/Dataset vacuum industrial.csv,Using
814.0,861.0,663.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
774.0,694.0,523.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
792.0,576.0,613.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
665.0,753.0,633.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
803.0,759.0,529.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
892.0,522.0,629.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
893.0,744.0,583.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1024.0,671.0,526.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1038.0,660.0,570.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1085.0,762.0,687.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
919.0,683.0,512.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1099.0,690.0,494.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
944.0,639.0,734.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1002.0,696.0,649.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
815.0,575.0,693.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
873.0,848.0,745.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
961.0,712.0,724.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
820.0,523.0,451.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
951.0,706.0,799.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
931.0,757.0,592.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
738.0,730.0,757.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
915.0,641.0,706.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
962.0,689.0,722.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
848.0,708.0,625.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
775.0,631.0,552.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
988.0,718.0,671.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1150.0,821.0,523.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
750.0,837.0,642.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
881.0,524.0,750.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
917.0,857.0,717.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
829.0,732.0,577.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
973.0,622.0,595.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1058.0,761.0,780.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1063.0,675.0,582.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1017.0,641.0,429.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
863.0,675.0,671.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1099.0,888.0,762.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
857.0,824.0,581.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
940.0,747.0,789.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
912.0,559.0,600.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
917.0,651.0,459.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
978.0,752.0,666.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
925.0,703.0,597.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1035.0,818.0,509.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1201.0,687.0,511.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
952.0,578.0,624.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
943.0,835.0,633.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
977.0,782.0,633.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1132.0,687.0,608.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
869.0,666.0,630.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
921.0,741.0,740.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
937.0,732.0,716.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1049.0,898.0,651.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1097.0,827.0,598.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
895.0,647.0,572.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1126.0,812.0,737.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
1152.0,811.0,610.0,../datasets/Industrial equipment/Dataset generator gas 6500.csv,Using
